,city,country,Salario_Medio,Continent,sub-region,Alimentacao_Basica,Transp_Publico,Transp_Privado,Moradia_CentroCidade,Moradia_ForaCentroCidade,Final_de_Semana,CV1_1,CV1_2,CV2_1,CV2_2
375,Bordeaux,France,2484.38,Europe,Western Europe,102.06,42.26,785.7,985.58,820.9300000000001,282.14,2155.48,1412.04,1990.83,1247.3899999999999
376,Lille,France,2678.23,Europe,Western Europe,75.26,63.22,815.37,965.66,824.16,282.6,2138.89,1386.7399999999998,1997.3899999999999,1245.24
377,Grenoble,France,2054.8,Europe,Western Europe,109.17000000000002,63.22,932.85,818.43,697.84,260.66,2121.1099999999997,1251.48,2000.5200000000002,1130.89
378,Aix-en-Provence,France,2560.6,Europe,Western Europe,91.89,54.79,697.89,1104.3999999999999,931.12,309.44000000000005,2203.62,1560.52,2030.3400000000001,1387.24
379,Annecy,France,2581.68,Europe,Western Europe,171.08999999999997,31.61,786.07,1083.3,897.57,365.64,2406.1,1651.6399999999999,2220.37,1465.9099999999999
380,Antibes,France,2909.51,Europe,Western Europe,96.07000000000001,40.83,879.76,958.56,834.22,290.07,2224.46,1385.53,2100.1200000000003,1261.19
381,Ho Chi Minh City,Vietnam,487.51,Asia,South-eastern Asia,57.44999999999999,5.51,1177.6100000000001,584.31,383.45000000000005,62.910000000000004,1882.2800000000002,710.18,1681.4200000000003,509.32000000000005
382,Hanoi,Vietnam,510.15,Asia,South-eastern Asia,57.29999999999999,8.16,1177.6100000000001,417.38,294.26,62.48,1714.77,545.3199999999999,1591.65,422.2
383,Lima,Peru,489.76,Americas,Latin America and the Caribbean,60.13,15.66,560.02,629.6800000000001,468.13,106.28,1356.11,811.75,1194.56,650.1999999999999
384,Arequipa,Peru,379.47,Americas,Latin America and the Caribbean,53.07999999999999,13.62,580.63,344.73,283.81,93.04999999999998,1071.49,504.48,1010.5699999999999,443.55999999999995
385,Cusco,Peru,435.1,Americas,Latin America and the Caribbean,68.62,15.66,573.1600000000001,470.65,366.23,95.14,1207.5700000000002,650.0699999999999,1103.15,545.65
386,Bogota,Colombia,299.87,Americas,Latin America and the Caribbean,45.26,26.22,355.90000000000003,420.63,345.95000000000005,66.48,888.27,558.59,813.5900000000001,483.9100000000001
387,Medellin,Colombia,342.66,Americas,Latin America and the Caribbean,43.67,31.47,428.34,377.81,327.05,68.35,918.17,521.3,867.41,470.53999999999996
388,Cali,Colombia,325.19,Americas,Latin America and the Caribbean,46.25,25.18,497.88,285.48,215.3,59.480000000000004,889.09,416.39000000000004,818.9100000000001,346.21000000000004
389,Barranquilla,Colombia,296.72,Americas,Latin America and the Caribbean,39.69,20.56,427.94,262.12,276.02,68.74000000000001,798.49,391.11,812.39,405.01
390,Cartagena,Colombia,331.84,Americas,Latin America and the Caribbean,48.32,20.98,235.63,592.86,507.71000000000004,69.79,946.5999999999999,731.9499999999999,861.45,646.8
391,Pereira,Colombia,216.62,Americas,Latin America and the Caribbean,43.260000000000005,26.43,311.39,214.72,148.03,58.6,627.97,343.01,561.28,276.32
392,Bucaramanga,Colombia,234.4,Americas,Latin America and the Caribbean,37.260000000000005,31.47,486.22,239.12,201.1,59.28,821.88,367.13,783.86,329.11
393,Manizales,Colombia,256.27,Americas,Latin America and the Caribbean,32.69,19.24,506.56,228.21,329.61,52.160000000000004,819.62,332.3,921.02,433.70000000000005
394,Kuala Lumpur,Malaysia,1290.67,Asia,South-eastern Asia,60.08,22.79,1016.35,542.0699999999999,385.35,135.48,1753.98,760.42,1597.2600000000002,603.7
395,Klang,Malaysia,455.84,Asia,South-eastern Asia,51.68000000000001,22.79,984.3,439.53999999999996,348.37,147.91,1623.43,661.92,1532.26,570.75
396,Petaling Jaya,Malaysia,917.35,Asia,South-eastern Asia,54.96,22.79,948.77,513.13,349.79,161.61,1678.4700000000003,752.49,1515.13,589.1500000000001
397,Shah Alam,Malaysia,1127.81,Asia,South-eastern Asia,68.58999999999999,22.79,968.4699999999999,391.24,269.69,84.93,1513.23,567.55,1391.68,446.0
398,Johor Bahru,Malaysia,746.39,Asia,South-eastern Asia,55.02,18.23,873.5,380.40999999999997,284.67999999999995,121.01,1429.9399999999998,574.67,1334.2099999999998,478.93999999999994
399,Kota Kinabalu,Malaysia,531.81,Asia,South-eastern Asia,62.45,22.09,841.8499999999999,478.66,284.93,126.01,1508.97,689.21,1315.24,495.48
400,Kuching,Malaysia,442.55,Asia,South-eastern Asia,54.14000000000001,22.79,1063.43,505.79,391.83000000000004,124.63,1747.9900000000002,707.35,1634.0300000000002,593.3900000000001
401,Hong Kong,Hong Kong,2994.43,Asia,Eastern Asia,140.95,64.18,1037.88,2530.8,1885.62,244.88,3954.51,2980.8100000000004,3309.33,2335.63
402,Dar es Salaam,Tanzania,264.32,Africa,Sub-Saharan Africa,45.010000000000005,5.32,670.2900000000001,484.64000000000004,516.01,73.53,1273.47,608.5,1304.84,639.87
403,Santiago,Chile,638.03,Americas,Latin America and the Caribbean,81.19,45.27,471.45000000000005,611.97,590.66,165.81999999999996,1330.43,904.25,1309.1200000000001,882.9399999999999
404,Vina del Mar,Chile,595.36,Americas,Latin America and the Caribbean,62.64,47.54,370.51,500.16999999999996,394.06000000000006,169.37,1102.69,779.7199999999999,996.58,673.6100000000001
405,Concepcion,Chile,501.79,Americas,Latin America and the Caribbean,73.08,28.3,417.7,500.98,402.66999999999996,125.53,1117.29,727.89,1018.9799999999999,629.5799999999999
406,Riyadh,Saudi Arabia,2215.89,Asia,Western Asia,72.13,31.92,689.49,987.19,720.61,128.45000000000002,1877.26,1219.69,1610.68,953.11
407,Jeddah,Saudi Arabia,1689.77,Asia,Western Asia,71.51,15.96,763.39,734.28,590.77,124.19999999999999,1693.3799999999999,945.95,1549.8700000000001,802.44
408,Mecca,Saudi Arabia,2634.52,Asia,Western Asia,76.95000000000002,26.6,763.79,597.02,636.9300000000001,136.2,1573.96,836.77,1613.8700000000001,876.6800000000001
409,Medina,Saudi Arabia,1463.2,Asia,Western Asia,75.78999999999999,93.11,627.0799999999999,653.56,514.5,130.01999999999998,1486.4499999999998,952.4799999999999,1347.3899999999999,813.42
410,Ad Dammam,Saudi Arabia,1824.93,Asia,Western Asia,71.08,0.0,652.54,686.0899999999999,557.29,115.6,1525.31,872.77,1396.5099999999998,743.97
411,Baghdad,Iraq,520.92,Asia,Western Asia,48.52,25.2,401.77,613.0,431.47,113.44,1176.73,800.1600000000001,995.2,618.6300000000001
412,Erbil,Iraq,641.26,Asia,Western Asia,48.34,25.35,583.25,642.5999999999999,444.75,135.96,1410.15,852.25,1212.3000000000002,654.4000000000001
413,As Sulaymaniyah,Iraq,513.43,Asia,Western Asia,54.02,30.94,349.15,426.93,372.96,107.83999999999999,937.9399999999999,619.73,883.9699999999999,565.76
414,Madrid,Spain,2089.54,Europe,Southern Europe,72.03,57.48,812.17,1255.0400000000002,1038.38,200.64,2339.88,1585.19,2123.22,1368.5300000000002
415,Barcelona,Spain,1978.23,Europe,Southern Europe,78.8,42.15,813.74,1290.25,1057.64,200.44,2383.23,1611.64,2150.62,1379.0300000000002
416,Valencia,Spain,1557.61,Europe,Southern Europe,72.65,31.61,653.41,981.3,770.6199999999999,184.34,1891.6999999999998,1269.8999999999999,1681.0199999999998,1059.2199999999998
417,Sevilla,Spain,1565.82,Europe,Southern Europe,69.38999999999999,37.04,804.5699999999999,837.49,634.29,161.19,1872.6399999999999,1105.11,1669.44,901.9099999999999
418,Malaga,Spain,1766.37,Europe,Southern Europe,69.32000000000001,42.1,805.37,919.96,782.36,162.66,1957.3100000000002,1194.0400000000002,1819.7100000000003,1056.44
419,Murcia,Spain,1342.21,Europe,Southern Europe,59.86999999999999,26.34,784.33,798.37,809.3499999999999,156.24,1798.8100000000002,1040.8200000000002,1809.79,1051.8
420,Bilbao,Spain,1949.29,Europe,Southern Europe,87.93,42.15,654.2099999999999,1132.2,993.89,185.75000000000003,2060.09,1448.03,1921.7799999999997,1309.72
421,Alicante,Spain,1493.77,Europe,Southern Europe,65.11999999999999,36.88,712.36,851.98,745.43,185.65999999999997,1815.12,1139.6399999999999,1708.5699999999997,1033.09
422,Valladolid,Spain,1656.14,Europe,Southern Europe,70.12,46.36,665.25,873.2,563.87,170.54999999999998,1779.1200000000001,1160.23,1469.79,850.9
423,Vigo,Spain,1383.92,Europe,Southern Europe,58.42999999999999,47.42,662.05,699.3399999999999,595.72,154.75,1574.5699999999997,959.9399999999999,1470.9499999999998,856.32
424,A Coruna,Spain,1501.59,Europe,Southern Europe,66.83,34.25,769.3,860.46,700.6400000000001,143.31,1839.9,1104.8500000000001,1680.08,945.0300000000002
425,Granada,Spain,1863.81,Europe,Southern Europe,67.58000000000001,42.15,682.68,758.4200000000001,639.88,163.18,1671.8600000000001,1031.3300000000002,1553.32,912.79
426,Oviedo,Spain,2044.67,Europe,Southern Europe,70.28,42.15,800.5699999999999,692.71,599.63,184.35,1747.9099999999999,989.4900000000001,1654.83,896.41
427,Cartagena,Spain,1854.59,Europe,Southern Europe,45.67,21.07,650.61,613.94,508.56,142.54,1452.76,823.22,1347.3799999999999,717.8399999999999
428,Pamplona,Spain,2704.86,Europe,Southern Europe,87.56,31.61,750.26,987.9100000000001,882.5400000000001,177.77,2003.5,1284.8500000000001,1898.13,1179.48
429,Almeria,Spain,1765.02,Europe,Southern Europe,63.879999999999995,21.06,812.01,774.6800000000001,612.22,182.46,1833.0300000000002,1042.0800000000002,1670.5700000000002,879.6200000000001
430,Santander,Spain,1839.91,Europe,Southern Europe,73.17,36.35,650.2099999999999,790.49,641.21,167.82,1681.6899999999998,1067.83,1532.4099999999999,918.55
431,Marbella,Spain,1772.93,Europe,Southern Europe,65.6,38.32,753.86,1120.3600000000001,909.61,189.49,2129.3100000000004,1413.7700000000002,1918.5600000000002,1203.02
432,Salamanca,Spain,1598.18,Europe,Southern Europe,69.06,23.18,711.4399999999999,827.38,651.05,169.06,1776.94,1088.68,1600.61,912.3499999999999
433,Tarragona,Spain,2062.41,Europe,Southern Europe,71.93,44.78,770.5,888.06,747.56,136.15,1866.64,1140.92,1726.14,1000.42
434,Girona,Spain,2019.68,Europe,Southern Europe,84.97,35.62,800.5699999999999,893.38,810.11,164.00999999999996,1942.93,1177.98,1859.66,1094.71
435,Torrevieja,Spain,1290.84,Europe,Southern Europe,65.54,44.78,1026.85,619.9,690.1500000000001,165.06,1877.35,895.28,1947.6,965.5300000000002
436,Khartoum,Sudan,148.57,Africa,Northern Africa,59.71000000000001,20.0,961.87,653.61,367.21000000000004,113.03,1788.22,846.35,1501.82,559.95
437,Nairobi,Kenya,455.52,Africa,Sub-Saharan Africa,57.33999999999999,32.61,511.47999999999996,534.62,302.95,107.39999999999999,1210.8400000000001,731.9699999999999,979.17,500.29999999999995
438,Toronto,Canada,3249.79,Americas,Northern America,128.64000000000001,115.62,634.0500000000001,1920.3899999999999,1618.6,270.48,2953.56,2435.13,2651.77,2133.34
439,Montreal,Canada,2823.94,Americas,Northern America,123.77000000000001,69.67,676.42,1179.35,933.93,272.56,2252.1,1645.35,2006.6799999999998,1399.9299999999998
440,Vancouver,Canada,3474.89,Americas,Northern America,138.43,95.24,680.82,1974.04,1676.8799999999999,268.32,3061.61,2476.03,2764.4500000000003,2178.87
441,Calgary,Canada,3807.94,Americas,Northern America,121.12,83.01,626.85,1378.8400000000001,1160.25,267.53000000000003,2394.3400000000006,1850.5000000000002,2175.75,1631.91
442,Edmonton,Canada,3403.02,Americas,Northern America,122.41999999999999,74.11,668.02,1146.6799999999998,985.5,267.8,2204.92,1611.0099999999998,2043.74,1449.83
443,Ottawa,Canada,3319.71,Americas,Northern America,115.74,91.72,643.94,1468.2,1197.11,267.92,2495.8,1943.5800000000002,2224.71,1672.49
444,Winnipeg,Canada,2145.63,Americas,Northern America,116.99,77.08,611.86,1014.35,1040.17,229.89999999999998,1973.1,1438.3200000000002,1998.92,1464.1399999999999
445,Quebec City,Canada,3012.07,Americas,Northern America,97.02,65.96,572.2900000000001,877.5699999999999,743.74,253.1,1799.98,1293.6499999999999,1666.15,1159.82
446,Kitchener,Canada,3369.02,Americas,Northern America,117.22999999999999,66.7,574.9399999999999,1484.99,1355.17,209.76,2386.92,1878.68,2257.1000000000004,1748.8600000000001
447,Halifax,Canada,3072.15,Americas,Northern America,118.01999999999998,61.14,674.42,1436.75,1192.36,251.76000000000002,2480.9500000000003,1867.6699999999998,2236.56,1623.28
448,Victoria,Canada,3521.25,Americas,Northern America,142.16,63.0,722.4,1678.6299999999999,1395.82,285.92,2829.1099999999997,2169.71,2546.3,1886.9
449,Mississauga,Canada,3413.29,Americas,Northern America,99.21000000000001,107.1,603.9300000000001,1756.22,1572.44,224.79,2684.15,2187.32,2500.37,2003.54
450,Hamilton,Canada,2816.37,Americas,Northern America,140.68,81.53,635.31,1405.22,1289.97,250.94,2432.15,1878.3700000000001,2316.9,1763.1200000000001
451,Brampton,Canada,3489.58,Americas,Northern America,102.22,88.94,594.47,1681.35,1391.32,222.32,2600.36,2094.83,2310.3300000000004,1804.8
452,Surrey,Canada,3800.35,Americas,Northern America,134.97000000000003,88.94,577.09,1473.4099999999999,1238.34,239.01000000000002,2424.48,1936.33,2189.4100000000003,1701.26
453,Laval,Canada,2734.02,Americas,Northern America,117.52000000000001,67.07,531.01,971.5200000000001,749.1800000000001,181.76999999999998,1801.8200000000002,1337.88,1579.48,1115.54
454,London,Canada,3446.3,Americas,Northern America,106.39,70.41,673.22,1528.4699999999998,1247.94,244.15000000000003,2552.23,1949.4199999999998,2271.7000000000003,1668.89
455,Markham,Canada,3186.84,Americas,Northern America,115.47,113.4,571.8900000000001,1674.33,1489.04,246.87,2608.56,2150.0699999999997,2423.27,1964.7799999999997
456,St. Catharines,Canada,4508.66,Americas,Northern America,104.79000000000002,68.19,820.14,1352.72,1197.34,244.08999999999997,2521.7400000000002,1769.79,2366.36,1614.4099999999999
457,Vaughan,Canada,3335.17,Americas,Northern America,129.56,115.62,560.79,1910.0100000000002,1650.6100000000001,236.83,2837.19,2392.02,2577.79,2132.6200000000003
458,Gatineau,Canada,2352.22,Americas,Northern America,97.06,74.11,597.14,1080.77,920.49,273.81,2048.78,1525.75,1888.5,1365.47
459,Windsor,Canada,2979.01,Americas,Northern America,106.72999999999999,96.67,618.56,1221.86,1206.79,227.10999999999999,2174.2599999999998,1652.3699999999997,2159.19,1637.3
460,Saskatoon,Canada,3239.88,Americas,Northern America,126.94,61.52,630.45,1130.88,950.38,253.06,2141.3300000000004,1572.4,1960.83,1391.8999999999999
461,Burnaby,Canada,3460.62,Americas,Northern America,102.16,99.31,664.24,1719.8700000000001,1616.1100000000001,223.28,2709.55,2144.6200000000003,2605.7900000000004,2040.8600000000001
462,Regina,Canada,3722.32,Americas,Northern America,103.06,65.22,674.02,931.75,916.3100000000001,243.49,1952.32,1343.52,1936.8799999999999,1328.0800000000002
463,Richmond,Canada,3740.95,Americas,Northern America,129.93,74.3,569.99,1606.73,1701.84,264.59999999999997,2571.25,2075.56,2666.36,2170.67
464,Oakville,Canada,3554.34,Americas,Northern America,151.56,107.1,605.4599999999999,1664.06,1565.24,260.32,2681.4,2183.04,2582.5800000000004,2084.2200000000003
465,Burlington,Canada,4435.78,Americas,Northern America,151.54000000000002,51.14,655.8399999999999,1708.4099999999999,1509.0,256.32,2772.11,2167.41,2572.7000000000003,1968.0
466,Barrie,Canada,3335.17,Americas,Northern America,102.1,77.08,570.2900000000001,1606.58,1462.98,244.23000000000002,2523.2000000000003,2029.99,2379.6,1886.39
467,Oshawa,Canada,5188.05,Americas,Northern America,129.76,88.94,572.2900000000001,1432.63,1253.52,219.45,2354.13,1870.7800000000002,2175.02,1691.67
468,Kelowna,Canada,3119.7,Americas,Northern America,126.63000000000002,51.88,670.32,1485.28,1263.79,235.92999999999998,2518.16,1899.72,2296.6699999999996,1678.23
469,Coquitlam,Canada,,Americas,Northern America,115.21999999999998,88.94,683.62,1540.1000000000001,1410.39,249.08000000000004,2588.02,1993.3400000000001,2458.31,1863.63
470,Guelph,Canada,3384.58,Americas,Northern America,140.07999999999998,59.29,529.11,1450.5900000000001,1369.88,215.17,2334.9500000000003,1865.13,2254.2400000000002,1784.42
471,Moncton,Canada,2328.88,Americas,Northern America,148.95,51.14,475.7,1044.59,887.0899999999999,251.44000000000003,1920.6799999999998,1496.12,1763.1799999999998,1338.62
472,Red Deer,Canada,3097.89,Americas,Northern America,111.43,43.54,666.42,1095.5900000000001,1009.13,212.63,2086.07,1463.19,1999.6100000000001,1376.73
473,Kamloops,Canada,2841.07,Americas,Northern America,127.66,40.02,832.43,1278.53,1173.1200000000001,217.26,2455.88,1663.47,2350.4700000000003,1558.0600000000002
474,Lethbridge,Canada,2425.54,Americas,Northern America,149.79,57.07,545.2,1049.48,957.76,249.98000000000002,1994.45,1506.32,1902.73,1414.6
475,Nanaimo,Canada,2791.66,Americas,Northern America,135.47,48.17,639.25,1386.4299999999998,1309.1,260.21999999999997,2421.3699999999994,1830.2899999999997,2344.0399999999995,1752.9599999999998
476,Sudbury,Canada,4632.19,Americas,Northern America,108.4,59.29,637.1999999999999,1217.45,1001.2800000000001,215.84999999999997,2178.9,1600.99,1962.73,1384.82
477,North Vancouver,Canada,4076.32,Americas,Northern America,132.33999999999997,97.83,583.09,1642.85,1457.56,266.2,2624.4799999999996,2139.22,2439.1899999999996,1953.93
478,Peterborough,Canada,1748.87,Americas,Northern America,137.53,44.47,519.59,1234.29,1207.1200000000001,245.88,2137.29,1662.17,2110.1200000000003,1635.0
479,Prince George,Canada,2779.31,Americas,Northern America,155.47,44.47,679.22,1126.3400000000001,959.58,226.20000000000002,2187.23,1552.4800000000002,2020.47,1385.72
480,Sault Ste. Marie,Canada,2317.33,Americas,Northern America,111.36,53.88,538.61,1155.48,1062.83,225.01000000000005,2030.46,1545.73,1937.81,1453.08
481,Sarnia,Canada,1630.53,Americas,Northern America,136.66,56.7,746.5400000000001,1058.8799999999999,1027.57,227.37,2169.45,1479.6099999999997,2138.14,1448.2999999999997
482,Fredericton,Canada,3242.84,Americas,Northern America,122.34,59.29,672.42,1071.47,1011.77,247.13000000000002,2113.36,1500.23,2053.66,1440.5300000000002
483,Vernon,Canada,2816.37,Americas,Northern America,107.88999999999999,40.76,525.57,1170.0,1064.23,217.12000000000003,2020.5800000000002,1535.7700000000002,1914.8100000000002,1430.0000000000002
484,Charlottetown,Canada,1704.64,Americas,Northern America,126.73,44.47,930.57,1142.17,1006.51,240.12,2439.59,1553.4900000000002,2303.93,1417.83
485,Singapore,Singapore,4619.45,Asia,South-eastern Asia,127.28,94.65,3175.21,2980.32,2261.53,280.65,6563.46,3482.9,5844.67,2764.11
486,Sydney,Australia,4683.94,Oceania,Australia and New Zealand,114.4,147.73,715.9000000000001,1922.98,1478.6200000000001,274.87,3028.15,2459.98,2583.79,2015.62
487,Melbourne,Australia,4052.92,Oceania,Australia and New Zealand,116.59,108.05,675.78,1487.58,1244.9299999999998,302.75,2582.7,2014.9699999999998,2340.0499999999997,1772.3199999999997
488,Brisbane,Australia,4082.97,Oceania,Australia and New Zealand,116.16,134.56,659.2700000000001,1526.42,1224.3000000000002,272.15000000000003,2574.0000000000005,2049.29,2271.88,1747.1700000000003
489,Perth,Australia,4255.91,Oceania,Australia and New Zealand,112.03,91.55,673.77,1427.42,1173.25,306.10999999999996,2519.3300000000004,1937.11,2265.16,1682.9399999999998
490,Adelaide,Australia,4144.98,Oceania,Australia and New Zealand,105.65,71.36,715.1,1355.74,1019.73,251.07,2427.56,1783.82,2091.55,1447.81
491,Canberra,Australia,4432.43,Oceania,Australia and New Zealand,112.10000000000002,71.36,621.12,1737.8,1510.9,287.87000000000006,2758.89,2209.13,2531.99,1982.2300000000002
492,Gold Coast,Australia,3758.45,Oceania,Australia and New Zealand,114.55000000000001,108.73,657.6700000000001,1592.74,1308.77,260.67,2625.63,2076.69,2341.66,1792.72
493,Wollongong,Australia,3307.29,Oceania,Australia and New Zealand,122.56,49.03,676.97,2317.37,1886.9699999999998,249.93,3366.8299999999995,2738.89,2936.43,2308.49
494,Hobart,Australia,4473.86,Oceania,Australia and New Zealand,111.52,62.15,596.53,1183.8600000000001,1042.28,291.71,2183.62,1649.2400000000002,2042.04,1507.66
495,Geelong,Australia,3055.43,Oceania,Australia and New Zealand,129.63,54.37,450.0,1579.03,1177.23,242.51000000000002,2401.17,2005.54,1999.3700000000001,1603.74
496,Townsville,Australia,3058.11,Oceania,Australia and New Zealand,92.35,54.37,591.6,1069.05,933.1300000000001,235.70999999999998,1988.71,1451.48,1852.7900000000002,1315.5600000000002
497,Newcastle,Australia,2820.26,Oceania,Australia and New Zealand,102.62,135.92,667.51,1700.39,1367.78,264.63,2735.15,2203.56,2402.54,1870.9499999999998
498,Cairns,Australia,3177.79,Oceania,Australia and New Zealand,231.63,101.94,620.62,966.55,758.7099999999999,280.06999999999994,2098.87,1580.1899999999998,1891.03,1372.35
499,Darwin,Australia,4728.33,Oceania,Australia and New Zealand,141.54,43.14,590.66,1286.67,858.53,303.72999999999996,2322.6,1775.0800000000002,1894.46,1346.94
500,Ballarat,Australia,2812.7,Oceania,Australia and New Zealand,145.32,44.32,679.86,1538.9900000000002,1042.43,242.31,2606.48,1970.94,2109.92,1474.38
501,Johannesburg,South Africa,1502.75,Africa,Sub-Saharan Africa,66.22999999999999,62.48,602.2800000000001,553.78,528.5799999999999,122.66000000000001,1344.95,805.15,1319.7500000000002,779.9499999999999
502,Pretoria,South Africa,1382.39,Africa,Sub-Saharan Africa,62.92,47.05,533.94,453.33,491.89,102.49999999999999,1152.69,665.8,1191.25,704.36
503,Cape Town,South Africa,1254.87,Africa,Sub-Saharan Africa,60.300000000000004,29.75,558.9,831.04,600.65,121.26,1571.4999999999998,1042.35,1341.11,811.96
504,Durban,South Africa,1079.61,Africa,Sub-Saharan Africa,59.190000000000005,44.48,598.4699999999999,528.71,478.40000000000003,109.94000000000001,1296.31,742.32,1246.0,692.0100000000001
505,Port Elizabeth,South Africa,1150.2,Africa,Sub-Saharan Africa,62.2,19.96,842.4399999999999,674.13,592.86,135.82999999999998,1714.6,892.1199999999999,1633.33,810.8499999999999
506,Sandton,South Africa,1964.09,Africa,Sub-Saharan Africa,63.480000000000004,65.3,752.68,741.52,560.46,110.75000000000001,1668.4299999999998,981.05,1487.37,799.99
507,Casablanca,Morocco,470.72,Africa,Northern Africa,46.96,21.72,699.96,510.11,321.16,121.14000000000001,1378.1700000000003,699.93,1189.2200000000003,510.98
508,Rabat,Morocco,427.64,Africa,Northern Africa,47.6,23.61,706.68,517.9,333.03999999999996,121.59,1393.7699999999998,710.7,1208.9099999999999,525.84
509,Tangier,Morocco,388.41,Africa,Northern Africa,45.06,9.44,574.3000000000001,430.0,276.18,94.24,1143.6000000000001,578.74,989.7800000000002,424.92
510,Marrakech,Morocco,345.66,Africa,Northern Africa,45.54,10.39,736.51,476.13,297.72,125.86,1384.0399999999997,657.92,1205.6299999999999,479.51000000000005
511,Oujda-Angad,Morocco,298.69,Africa,Northern Africa,45.42999999999999,18.89,780.1800000000001,258.89,213.07999999999998,93.59000000000002,1178.09,416.8,1132.28,370.99
512,Kenitra,Morocco,326.31,Africa,Northern Africa,47.05,10.39,758.1700000000001,351.62,273.7,113.60000000000001,1270.44,522.66,1192.52,444.74
513,Agadir,Morocco,341.74,Africa,Northern Africa,44.68000000000001,13.69,545.27,254.13,173.17,115.54,959.62,428.04,878.66,347.08
514,Tetouan,Morocco,280.56,Africa,Northern Africa,42.72,9.44,812.17,232.24,189.11,96.55,1183.68,380.95,1140.55,337.82
515,Kabul,Afghanistan,195.86,Asia,Southern Asia,30.29,15.25,223.92,860.6899999999999,816.74,,,,,
516,Amman,Jordan,635.66,Asia,Western Asia,60.36,49.34,1033.46,502.26,421.21000000000004,251.23999999999998,1847.32,863.2,1766.27,782.1500000000001
517,Irbid,Jordan,528.69,Asia,Western Asia,55.36000000000001,14.8,812.06,298.77,245.6,172.5,1338.69,541.4300000000001,1285.52,488.26
518,Berlin,Germany,3158.05,Europe,Western Europe,87.67,89.57,963.64,1620.3300000000002,1265.6,225.72000000000003,2897.3600000000006,2023.2900000000002,2542.63,1668.56
519,Hamburg,Germany,3164.03,Europe,Western Europe,86.06,96.94,864.1,1407.02,1140.46,252.05,2609.2300000000005,1842.07,2342.67,1575.51
520,Munich,Germany,3467.43,Europe,Western Europe,99.77000000000001,62.28,814.7099999999999,1719.83,1353.3400000000001,241.8,2876.11,2123.68,2509.6200000000003,1757.19
521,Cologne,Germany,2480.27,Europe,Western Europe,81.63,101.16,766.93,1188.71,967.99,214.76,2252.0299999999997,1586.26,2031.31,1365.54
522,Frankfurt,Germany,3365.64,Europe,Western Europe,80.95,98.1,821.77,1496.09,1234.35,234.15,2632.96,1909.29,2371.22,1647.55
523,Dusseldorf,Germany,3245.42,Europe,Western Europe,84.96000000000001,84.3,822.17,1243.79,997.77,235.76,2386.6800000000003,1648.81,2140.66,1402.79
524,Stuttgart,Germany,3411.99,Europe,Western Europe,81.21,76.08,762.83,1303.51,1112.53,227.92000000000002,2375.4700000000003,1688.72,2184.4900000000002,1497.74
525,Leipzig,Germany,2231.31,Europe,Western Europe,69.17,85.35,794.1,818.9399999999999,643.68,207.66,1889.8700000000001,1181.12,1714.61,1005.8599999999999
526,Dortmund,Germany,2646.41,Europe,Western Europe,92.32999999999998,73.76,824.5699999999999,973.99,659.62,207.23,2098.12,1347.31,1783.75,1032.94
527,Essen,Germany,2928.53,Europe,Western Europe,67.47,84.3,590.4,1190.58,672.49,210.22,2058.6699999999996,1552.57,1540.5800000000002,1034.48
528,Bremen,Germany,2300.6,Europe,Western Europe,79.99,71.44,764.4300000000001,878.32,724.02,238.15000000000003,1960.8900000000003,1267.9,1806.5900000000001,1113.6000000000001
529,Dresden,Germany,2579.58,Europe,Western Europe,76.42,67.02,735.96,822.71,710.45,201.54,1836.63,1167.69,1724.37,1055.43
530,Hannover,Germany,2664.16,Europe,Western Europe,74.84,73.76,736.76,991.3699999999999,767.01,234.12,2037.0899999999997,1374.0899999999997,1812.73,1149.73
531,Nuremberg,Germany,2992.03,Europe,Western Europe,71.05000000000001,84.3,763.86,944.99,724.5799999999999,201.48000000000002,1981.38,1301.8200000000002,1760.97,1081.4099999999999
532,Bochum,Germany,1685.99,Europe,Western Europe,70.81,84.3,444.05,758.3,626.5799999999999,204.76,1477.9199999999998,1118.17,1346.2,986.4499999999999
533,Bielefeld,Germany,2502.64,Europe,Western Europe,86.87,94.84,1020.25,865.73,1059.35,215.56,2188.41,1263.0,2382.0299999999997,1456.62
534,Bonn,Germany,2284.26,Europe,Western Europe,76.36,115.91,808.0799999999999,945.8299999999999,896.6600000000001,237.23000000000002,2067.5,1375.33,2018.33,1326.16
535,Munster,Germany,1882.69,Europe,Western Europe,71.30999999999999,72.44,670.75,1105.47,898.23,223.07999999999998,2070.61,1472.3,1863.37,1265.06
536,Mannheim,Germany,3020.74,Europe,Western Europe,73.57,79.03,838.4,1182.28,770.26,215.83999999999997,2310.09,1550.7199999999998,1898.07,1138.7
537,Karlsruhe,Germany,2893.81,Europe,Western Europe,81.75999999999999,70.6,677.81,943.96,897.85,220.17999999999998,1923.71,1316.5,1877.6000000000001,1270.39
538,Augsburg,Germany,2271.06,Europe,Western Europe,73.22999999999999,64.02,839.1999999999999,1131.59,833.03,200.22000000000003,2244.24,1469.06,1945.68,1170.5
539,Wiesbaden,Germany,2867.07,Europe,Western Europe,82.07000000000001,89.83,881.51,954.6800000000001,951.1700000000001,229.82,2148.0800000000004,1356.4,2144.57,1352.89
540,Aachen,Germany,2824.1,Europe,Western Europe,73.66,73.76,605.04,870.18,672.44,196.1,1744.9799999999998,1213.6999999999998,1547.2399999999998,1015.9600000000002
